timestamp,AHU_37N_1_B-AHU_CCVC,AHU_37N_1_B-AHU_OCC,AHU_37N_1_B-AHU_TAS_SP,AHU_38N_1_B-AHU_CCVC,AHU_38N_1_B-AHU_OCC,AHU_38N_1_B-AHU_TAS,AHU_38N_1_B-AHU_TAS_SP,AHU_C1_15_B-AHU_CCVC,AHU_C1_15_B-AHU_OCC,AHU_C1_15_B-AHU_TAS,AHU_C1_15_B-AHU_TAS_SP,AHU_C1_7_B-AHU_CCVC,AHU_C1_7_B-AHU_OCC,AHU_C1_7_B-AHU_TAS,AHU_C1_7_B-AHU_TAS_SP,AHU_C2_5_B-AHU_CCVC,AHU_C2_5_B-AHU_OCC,AHU_C2_5_B-AHU_TAS,AHU_C2_5_B-AHU_TAS_SP
2020-05-01 09:45:00+00:00,100.0,1,16.666666666666668,28.0,1,20.416666666666668,20.25555555555555,33.0,1,19.72222222222222,20.0,70.0,1,15.577777777777776,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 10:00:00+00:00,100.0,1,16.666666666666668,29.0,1,20.27777777777778,20.25555555555555,33.0,1,20.0,20.0,71.0,1,15.550000000000002,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 10:15:00+00:00,83.0,1,16.666666666666668,18.0,1,19.166666666666668,20.25555555555555,33.0,1,20.0,20.0,52.0,1,14.949999999999998,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 10:30:00+00:00,43.0,1,16.666666666666668,18.0,1,20.694444444444443,20.25555555555555,31.0,1,18.88888888888889,20.0,31.0,1,15.577777777777776,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 10:45:00+00:00,16.0,1,16.666666666666668,32.0,1,20.555555555555557,20.25555555555555,25.0,1,18.055555555555557,20.0,25.0,1,15.527777777777779,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 11:00:00+00:00,0.0,1,16.666666666666668,33.0,1,20.27777777777778,20.25555555555555,19.0,1,19.72222222222222,20.0,24.0,1,15.5,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 11:15:00+00:00,2.0,1,16.666666666666668,26.0,1,19.86111111111111,20.25555555555555,17.0,1,19.444444444444443,20.0,22.0,1,15.450000000000001,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 11:30:00+00:00,1.0,1,16.666666666666668,12.0,1,19.72222222222222,20.25555555555555,17.0,1,19.72222222222222,20.0,19.0,1,15.672222222222224,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 11:45:00+00:00,0.0,1,16.666666666666668,8.0,1,20.27777777777778,20.25555555555555,17.0,1,19.72222222222222,20.0,27.0,1,15.438888888888888,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 12:00:00+00:00,0.0,1,16.666666666666668,10.0,1,20.416666666666668,20.25555555555555,16.0,1,19.72222222222222,20.0,9.0,1,14.949999999999998,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 12:15:00+00:00,0.0,1,16.666666666666668,13.0,1,20.27777777777778,20.25555555555555,16.0,1,19.166666666666668,20.0,22.0,1,16.88888888888889,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 12:30:00+00:00,0.0,1,16.666666666666668,16.0,1,20.27777777777778,20.25555555555555,16.0,1,19.72222222222222,20.0,36.0,1,15.472222222222221,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 12:45:00+00:00,0.0,1,16.666666666666668,18.0,1,20.416666666666668,20.25555555555555,16.0,1,19.72222222222222,20.0,14.0,1,14.400000000000002,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 13:00:00+00:00,4.0,1,16.666666666666668,30.0,1,21.11111111111111,20.25555555555555,25.0,1,19.166666666666668,20.0,22.0,1,15.350000000000001,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 13:15:00+00:00,8.0,1,16.666666666666668,37.0,1,20.13888888888889,20.25555555555555,25.0,1,18.61111111111111,20.0,32.0,1,15.377777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 13:30:00+00:00,4.0,1,16.666666666666668,21.0,1,19.72222222222222,20.25555555555555,25.0,1,18.333333333333332,20.0,26.0,1,15.56111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 13:45:00+00:00,0.0,1,16.666666666666668,14.0,1,20.13888888888889,20.25555555555555,25.0,1,18.333333333333332,20.0,25.0,1,15.572222222222223,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 14:00:00+00:00,0.0,1,16.666666666666668,13.0,1,20.27777777777778,20.25555555555555,25.0,1,18.333333333333332,20.0,25.0,1,15.538888888888888,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 14:15:00+00:00,0.0,1,16.666666666666668,14.0,1,20.27777777777778,20.25555555555555,25.0,1,18.055555555555557,20.0,24.0,1,15.599999999999998,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 14:30:00+00:00,0.0,1,16.666666666666668,11.0,1,20.27777777777778,20.25555555555555,25.0,1,17.77777777777778,20.0,24.0,1,15.66111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 14:45:00+00:00,0.0,1,16.666666666666668,11.0,1,20.27777777777778,20.25555555555555,25.0,1,18.333333333333332,20.0,23.0,1,15.438888888888888,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 15:00:00+00:00,0.0,1,16.666666666666668,10.0,1,20.27777777777778,20.25555555555555,25.0,1,16.944444444444443,20.0,18.0,1,15.47777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 15:15:00+00:00,0.0,1,16.666666666666668,10.0,1,20.27777777777778,20.25555555555555,25.0,1,18.61111111111111,20.0,28.0,1,16.022222222222226,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 15:30:00+00:00,0.0,1,16.666666666666668,10.0,1,20.27777777777778,20.25555555555555,25.0,1,18.333333333333332,20.0,24.0,1,14.949999999999998,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 15:45:00+00:00,0.0,1,16.666666666666668,11.0,1,20.27777777777778,20.25555555555555,25.0,1,17.22222222222222,20.0,12.0,1,15.150000000000002,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 16:00:00+00:00,0.0,1,16.666666666666668,10.0,1,20.27777777777778,20.25555555555555,25.0,1,16.666666666666668,20.0,24.0,1,16.62777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 16:15:00+00:00,3.0,1,16.666666666666668,9.0,1,20.27777777777778,20.25555555555555,25.0,1,17.5,20.0,35.0,1,15.699999999999998,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 16:30:00+00:00,0.0,1,16.666666666666668,9.0,1,20.27777777777778,20.25555555555555,25.0,1,17.22222222222222,20.0,23.0,1,14.66111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 16:45:00+00:00,0.0,1,16.666666666666668,10.0,1,20.27777777777778,20.25555555555555,25.0,1,16.944444444444443,20.0,10.0,1,15.027777777777779,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 17:00:00+00:00,0.0,1,16.666666666666668,11.0,1,20.27777777777778,20.25555555555555,25.0,1,16.944444444444443,20.0,18.0,1,16.37222222222222,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 17:15:00+00:00,0.0,1,16.666666666666668,13.0,1,20.27777777777778,20.25555555555555,25.0,1,16.666666666666668,20.0,32.0,1,16.33888888888889,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 17:30:00+00:00,0.0,1,16.666666666666668,17.0,1,20.27777777777778,20.25555555555555,8.0,1,20.555555555555557,20.0,31.0,1,15.127777777777775,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 17:45:00+00:00,0.0,1,16.666666666666668,23.0,1,20.416666666666668,20.25555555555555,12.0,1,21.38888888888889,20.0,20.0,1,14.761111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 18:00:00+00:00,0.0,1,16.666666666666668,31.0,1,20.555555555555557,20.25555555555555,13.0,1,20.555555555555557,20.0,13.0,1,15.238888888888889,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 18:15:00+00:00,0.0,1,16.666666666666668,32.0,1,20.27777777777778,20.25555555555555,14.0,1,20.833333333333332,20.0,19.0,1,16.36111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 18:30:00+00:00,0.0,1,16.666666666666668,32.0,1,20.13888888888889,20.25555555555555,16.0,1,21.38888888888889,20.0,32.0,1,16.33888888888889,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 18:45:00+00:00,0.0,1,16.666666666666668,32.0,1,20.27777777777778,20.25555555555555,17.0,1,20.555555555555557,20.0,33.0,1,15.42777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 19:00:00+00:00,0.0,1,16.666666666666668,32.0,1,20.27777777777778,20.25555555555555,17.0,1,20.0,20.0,25.0,1,14.911111111111113,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 19:15:00+00:00,0.0,1,16.666666666666668,31.0,1,20.27777777777778,20.25555555555555,18.0,1,20.833333333333332,20.0,16.0,1,14.949999999999998,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 19:30:00+00:00,2.0,1,16.666666666666668,30.0,1,20.27777777777778,20.25555555555555,18.0,1,20.555555555555557,20.0,15.0,1,15.622222222222222,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 19:45:00+00:00,0.0,1,16.666666666666668,34.0,1,20.416666666666668,20.25555555555555,18.0,1,19.444444444444443,20.0,23.0,1,16.211111111111112,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 20:00:00+00:00,0.0,1,16.666666666666668,31.0,1,20.13888888888889,20.25555555555555,18.0,1,19.444444444444443,20.0,32.0,1,15.899999999999999,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 20:15:00+00:00,1.0,1,16.666666666666668,26.0,1,20.13888888888889,20.25555555555555,18.0,1,19.72222222222222,20.0,28.0,1,15.050000000000002,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 20:30:00+00:00,2.0,1,16.666666666666668,23.0,1,20.0,20.25555555555555,18.0,1,19.72222222222222,20.0,18.0,1,14.938888888888888,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 20:45:00+00:00,0.0,1,16.666666666666668,16.0,1,20.0,20.25555555555555,18.0,1,19.72222222222222,20.0,15.0,1,15.699999999999998,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 21:00:00+00:00,1.0,1,16.666666666666668,13.0,1,20.27777777777778,20.25555555555555,18.0,1,19.72222222222222,20.0,27.0,1,16.36111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 21:15:00+00:00,2.0,1,16.666666666666668,13.0,1,20.27777777777778,20.25555555555555,18.0,1,20.0,20.0,32.0,1,15.66111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 21:30:00+00:00,0.0,1,16.666666666666668,13.0,1,20.27777777777778,20.25555555555555,18.0,1,20.27777777777778,20.0,23.0,1,14.822222222222223,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 21:45:00+00:00,0.0,1,16.666666666666668,12.0,1,20.27777777777778,20.25555555555555,18.0,1,20.27777777777778,20.0,12.0,1,15.177777777777777,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 22:00:00+00:00,0.0,1,16.666666666666668,12.0,1,20.27777777777778,20.25555555555555,18.0,1,20.555555555555557,20.0,23.0,1,16.52777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 22:15:00+00:00,0.0,1,16.666666666666668,13.0,1,20.27777777777778,20.25555555555555,18.0,1,20.555555555555557,20.0,33.0,1,15.972222222222221,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 22:30:00+00:00,0.0,1,16.666666666666668,12.0,1,20.13888888888889,20.25555555555555,18.0,1,20.555555555555557,20.0,27.0,1,14.911111111111113,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 22:45:00+00:00,0.0,1,16.666666666666668,11.0,1,20.27777777777778,20.25555555555555,18.0,1,20.555555555555557,20.0,12.0,1,14.988888888888887,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 23:00:00+00:00,0.0,1,16.666666666666668,10.0,1,20.13888888888889,20.25555555555555,18.0,1,20.555555555555557,20.0,18.0,1,16.272222222222222,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 23:15:00+00:00,0.0,1,16.666666666666668,9.0,1,20.27777777777778,20.25555555555555,18.0,1,19.444444444444443,20.0,34.0,1,16.11111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 23:30:00+00:00,0.0,1,16.666666666666668,9.0,1,20.27777777777778,20.25555555555555,18.0,1,19.72222222222222,20.0,24.0,1,14.722222222222221,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-01 23:45:00+00:00,0.0,1,16.666666666666668,9.0,1,20.13888888888889,20.25555555555555,18.0,1,19.444444444444443,20.0,10.0,1,15.200000000000001,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 00:00:00+00:00,0.0,1,16.666666666666668,9.0,1,20.27777777777778,20.25555555555555,18.0,1,18.88888888888889,20.0,24.0,1,16.62777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 00:15:00+00:00,0.0,1,16.666666666666668,8.0,1,20.13888888888889,20.25555555555555,17.0,1,20.27777777777778,20.0,35.0,1,15.42777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 00:30:00+00:00,0.0,1,16.666666666666668,7.0,1,20.27777777777778,20.25555555555555,17.0,1,19.444444444444443,20.0,15.0,1,14.538888888888891,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 00:45:00+00:00,0.0,1,16.666666666666668,8.0,1,20.27777777777778,20.25555555555555,17.0,1,20.0,20.0,13.0,1,16.2,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 01:00:00+00:00,0.0,1,16.666666666666668,9.0,1,20.27777777777778,20.25555555555555,17.0,1,20.555555555555557,20.0,35.0,1,16.02777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 01:15:00+00:00,0.0,1,16.666666666666668,9.0,1,20.27777777777778,20.25555555555555,17.0,1,19.444444444444443,20.0,19.0,1,14.422222222222224,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 01:30:00+00:00,0.0,1,16.666666666666668,10.0,1,20.27777777777778,20.25555555555555,17.0,1,20.555555555555557,20.0,9.0,1,15.738888888888887,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 01:45:00+00:00,0.0,1,16.666666666666668,11.0,1,20.27777777777778,20.25555555555555,17.0,1,20.27777777777778,20.0,34.0,1,16.61111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 02:00:00+00:00,0.0,1,16.666666666666668,13.0,1,20.27777777777778,20.25555555555555,17.0,1,19.444444444444443,20.0,29.0,1,14.799999999999999,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 02:15:00+00:00,0.0,1,16.666666666666668,14.0,1,20.27777777777778,20.25555555555555,17.0,1,20.0,20.0,10.0,1,14.877777777777778,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 02:30:00+00:00,0.0,1,16.666666666666668,14.0,1,20.27777777777778,20.25555555555555,18.0,1,20.555555555555557,20.0,21.0,1,16.72222222222222,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 02:45:00+00:00,0.0,1,16.666666666666668,15.0,1,20.27777777777778,20.25555555555555,18.0,1,19.166666666666668,20.0,38.0,1,16.238888888888887,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 03:00:00+00:00,0.0,1,16.666666666666668,16.0,1,20.27777777777778,20.25555555555555,18.0,1,20.27777777777778,20.0,21.0,1,14.33888888888889,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 03:15:00+00:00,0.0,1,16.666666666666668,15.0,1,20.27777777777778,20.25555555555555,18.0,1,20.555555555555557,20.0,8.0,1,15.799999999999999,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 03:30:00+00:00,0.0,1,16.666666666666668,16.0,1,20.416666666666668,20.25555555555555,17.0,1,19.444444444444443,20.0,38.0,1,16.400000000000002,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 03:45:00+00:00,28.0,1,16.666666666666668,31.0,1,21.25,20.25555555555555,18.0,1,20.27777777777778,20.0,33.0,1,15.13888888888889,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 04:00:00+00:00,93.0,1,16.666666666666668,52.0,1,19.72222222222222,20.25555555555555,21.0,1,21.944444444444443,20.0,100.0,1,17.13888888888889,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 04:15:00+00:00,100.0,1,16.666666666666668,28.0,1,19.72222222222222,20.25555555555555,25.0,1,20.833333333333332,20.0,72.0,1,15.450000000000001,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 04:30:00+00:00,98.0,1,16.666666666666668,26.0,1,20.27777777777778,20.25555555555555,28.0,1,20.27777777777778,20.0,67.0,1,15.52222222222222,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 04:45:00+00:00,94.0,1,16.666666666666668,25.0,1,20.27777777777778,20.25555555555555,29.0,1,21.11111111111111,20.0,62.0,1,15.538888888888888,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 05:00:00+00:00,94.0,1,16.666666666666668,22.0,1,20.13888888888889,20.25555555555555,29.0,1,20.0,20.0,58.0,1,15.488888888888889,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 05:15:00+00:00,92.0,1,16.666666666666668,20.0,1,20.13888888888889,20.25555555555555,30.0,1,20.0,20.0,52.0,1,15.527777777777779,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 05:30:00+00:00,82.0,1,16.666666666666668,18.0,1,20.27777777777778,20.25555555555555,30.0,1,19.166666666666668,20.0,48.0,1,15.511111111111113,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 05:45:00+00:00,63.0,1,16.666666666666668,17.0,1,20.27777777777778,20.25555555555555,29.0,1,20.0,20.0,41.0,1,15.52222222222222,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 06:00:00+00:00,54.0,1,16.666666666666668,16.0,1,20.13888888888889,20.25555555555555,28.0,1,20.27777777777778,20.0,39.0,1,15.56111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 06:15:00+00:00,48.0,1,16.666666666666668,16.0,1,20.13888888888889,20.25555555555555,27.0,1,19.166666666666668,20.0,37.0,1,15.52222222222222,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 06:30:00+00:00,39.0,1,16.666666666666668,16.0,1,20.27777777777778,20.25555555555555,26.0,1,20.0,20.0,36.0,1,15.572222222222223,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 06:45:00+00:00,33.0,1,16.666666666666668,15.0,1,20.27777777777778,20.25555555555555,24.0,1,19.72222222222222,20.0,35.0,1,15.52222222222222,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 07:00:00+00:00,28.0,1,16.666666666666668,15.0,1,20.27777777777778,20.25555555555555,23.0,1,19.444444444444443,20.0,34.0,1,15.550000000000002,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 07:15:00+00:00,21.0,1,16.666666666666668,14.0,1,20.27777777777778,20.25555555555555,22.0,1,18.88888888888889,20.0,33.0,1,15.56111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 07:30:00+00:00,13.0,1,16.666666666666668,14.0,1,20.27777777777778,20.25555555555555,22.0,1,20.0,20.0,33.0,1,15.56111111111111,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 07:45:00+00:00,15.0,1,16.666666666666668,15.0,1,20.27777777777778,20.25555555555555,21.0,1,20.0,20.0,32.0,1,15.577777777777776,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
2020-05-02 08:00:00+00:00,13.0,1,16.666666666666668,14.0,1,20.13888888888889,20.25555555555555,21.0,1,19.444444444444443,20.0,32.0,1,15.538888888888888,15.555555555555555,0.0,1.0,14.544444444444444,12.777777777777779
